Access	File ID	Object ID	File Name	ICGC Donor	Specimen ID	Specimen Type	Sample ID	Repository	Project	Study	Data Type	Experimental Strategy	Format	Size (bytes)
controlled	FI13427	0309cbf1-7df5-5e63-8aa0-4939c4a72c7f	9428be18dd545db1fb390567f460c265.bam	DO46420	SP101736	Normal - EBV immortalized	SA505269	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	1.27726528404E11
controlled	FI13694	010ac6f1-9d66-5d86-b03d-972b32f46eb8	ad33c561c15b7af26a9cdbd945adc273.bam	DO50383	SP110954	Normal - blood derived	SA528931	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	ESAD-UK	PCAWG			BAM	1.38593072414E11
controlled	FI27644	1dfd2880-69cd-53f0-9901-1c4f7f8dc4c3	c61385994de24557c5533918a58aeba7.bam	DO46859	SP102845	Normal - blood derived	SA507274	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	RECA-EU	PCAWG			BAM	1.65319179101E11
controlled	FI27913	0e168ee2-a760-5417-b8a7-1780622d07a0	5acf9c773784487d962cdf94a7f14d9c.bam	DO23513	SP50107	Primary tumour - solid tissue	SA270390	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.17097254659E11
controlled	FI27856	98533576-dd26-533e-a191-95e3d014c25d	ac86bd8438c0b65e796541758257b792.bam	DO48677	SP107001	Normal - blood derived	SA515220	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.04800615255E11
controlled	FI27543	b51aeea9-808b-5089-9b34-0b1e01de30d9	3f3df403e1a90886b048ff822b060ebb.bam	DO222288	SP135388	Normal - tissue adjacent to primary	SA560562	EGA - Hinxton,Collaboratory - Toronto	GACA-CN	PCAWG			BAM	1.02821964944E11
controlled	FI5564	cb30608b-1362-5330-ba65-e55176b295cf	00a59b7ad7858c7b1300b21536b9e222.bam	DO49448	SP125805	Primary tumour - other	SA520187	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PACA-CA	PCAWG			BAM	1.4039653861E11
controlled	FI5246	71716dd7-db4c-5063-8616-433feaa74f9a	df750ba268f998ebb9c9412a421f00b7.bam	DO47016	SP103340	Primary tumour - solid tissue	SA507171	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	2.37199670156E11
controlled	FI52037	c623e7fd-9b91-55f9-a3da-5fc5cb48585f	28fd6d07302e17e9a60a2dff0a0ed9da.bam	DO51119	SP112925	Primary tumour - solid tissue	SA530550	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PRAD-CA	PCAWG			BAM	2.84639574222E11
controlled	FI76	b77a5eb7-922f-586d-bac0-3293c9ccadb1	61a67b41ed8dbe7bc4c32625dfe74814.bam	DO51537	SP125728	Normal - other	SA533667	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	PACA-CA	PCAWG			BAM	1.6999966265E11
controlled	FI12597	69ab148f-1ef5-5e6e-93b2-893f315c56d4	26c9b540ea641a0d7c0bb7204b7f1378.bam	DO45309	SP99345	Primary tumour - solid tissue	SA501630	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.85925309804E11
controlled	FI12731	49fbcb22-694b-51f3-9acd-ff27ef038f32	84a84935ec3b9bb90f33168d7df1fdba.bam	DO220904	SP124650	Normal - blood derived	SA557396	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	MELA-AU	PCAWG			BAM	1.07790419818E11
controlled	FI350838	148c9451-7f13-51be-a593-1f264ebdf47f	47c410af32ae57b1681ecf42dabb69fe.bam	DO50316	SP110855	Primary tumour - solid tissue	SA528795	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	ESAD-UK	PCAWG			BAM	1.87787097601E11
controlled	FI350265	1081a6f7-c800-590a-931c-fcd91e2a83b3	5ec441045ceb71e3c6ae032c22f986df.bam	DO50451	SP111035	Primary tumour - solid tissue	SA528853	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	ESAD-UK	PCAWG			BAM	1.7392674548E11
controlled	FI16902	1b02bdd0-9d26-584a-9d4f-9a8c3a130686	f9527c09de092778d44d4d9779bc9e29.bam	DO52512	SP116267	Primary tumour - solid tissue	SA541756	EGA - Hinxton,Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	1.48038848125E11
controlled	FI41901	5c6e784e-9717-508f-93f0-14098ba9a0c5	587655467d4ee2f5d115c68f04e14f33.bam	DO52545	SP116346	Normal - blood derived	SA541827	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	BRCA-UK	PCAWG			BAM	1.14726455563E11
controlled	FI350557	35040410-7e9a-59ea-95ba-2800f6904a28	610a5396ab2df36ea7490b3733bd2cbb.bam	DO50395	SP110973	Normal - blood derived	SA528952	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	1.12667724111E11
controlled	FI350593	96e4dd8e-7eea-572a-a066-5b419feefc78	f4c67563f92fc22d23ca5b164267f156.bam	DO50396	SP110975	Normal - blood derived	SA528953	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	1.26721577877E11
controlled	FI350520	9d90611c-731d-5666-84aa-92a6e2b062b9	705459b427a9558670282f66354b0525.bam	DO50453	SP110849	Primary tumour - solid tissue	SA528790	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	1.53873935248E11
controlled	FI350456	e62256d9-5eeb-5abb-bf16-8460a915f877	5b2243e4bcd16e58f9ad33274d3ca06f.bam	DO50390	SP110967	Normal - blood derived	SA528946	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	ESAD-UK	PCAWG			BAM	7.6968676909E10
controlled	FI6999	3d1d26ac-353d-50b3-9a2d-820ea1089ebe	3ffb14ad03990b7c301c3401abd8d99b.bam	DO217800	SP118123	Normal - blood derived	SA544343	Collaboratory - Toronto,EGA - Hinxton	BRCA-EU	PCAWG			BAM	1.44848919575E11
controlled	FI41784	d34c6934-d0c8-58b5-9a34-9e1f2a54fea7	32a54aaa3cf4111290731700595f527c.bam	DO51470	SP125717	Primary tumour - other	SA533625	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	PACA-CA	PCAWG			BAM	1.74132507889E11
controlled	FI41213	49550be9-7353-56bf-bb34-623f504c134a	61e3b0d2442f179687f1a6f00a6e2b9f.bam	DO52719	SP116770	Primary tumour - blood derived (peripheral blood)	SA542205	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	8.502498411E10
controlled	FI6506	cf1f4e65-f643-5d30-a2e0-b06892e357d1	f71ad7f9141d02dffb79accc8d0ea77a.bam	DO36062	SP79365	Primary tumour - solid tissue	SA413814	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.21320530503E11
controlled	FI41083	6567c1a5-7467-5217-bc59-9e30d5b912fb	a11f17af193bbcd78f3448df648fe245.bam	DO27777	SP59300	Primary tumour - solid tissue	SA320866	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.1411662609E11
controlled	FI16466	179319af-7d13-519f-a495-40ef76a13377	fbab150594cf8a4afc059c8dc17935af.bam	DO23510	SP50101	Primary tumour - solid tissue	SA270384	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.29601743144E11
controlled	FI16484	8d6de6a5-5bd2-5c43-b357-dca27947818c	f37ef8014f441543f88a93475c157f46.bam	DO51956	SP114930	Primary tumour - solid tissue	SA538905	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	1.60607285198E11
controlled	FI41308	23833083-3949-5c39-ba98-387f5519cc7e	febc6e5fa113b0ed1025b4fea982b145.bam	DO52550	SP116355	Primary tumour - solid tissue	SA541836	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	BRCA-UK	PCAWG			BAM	1.47663273666E11
controlled	FI41345	7c451500-5d99-5790-adac-9730f2eee1b2	11f75dc57cc9de4be8921159197a27cd.bam	DO47234	SP103829	Normal - blood derived	SA507588	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	1.69081871016E11
controlled	FI6445	c57e15ad-8adc-5a4d-9ffa-9647c691ab52	88677b626018be4e0b97d890ada156e6.bam	DO51062	SP112810	Normal - blood derived	SA530461	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	2.3468846358E11
controlled	FI810117	51135143-425b-594f-ae86-a57673b60ca9	mini-b706bd1093e6ab15e1a8a4d98216c127.bam	DO52136	SP135363	Primary tumour - solid tissue	SA570857	AWS - Virginia,Collaboratory - Toronto	PAEN-IT	PCAWG			BAM	2.9726247E8
controlled	FI810119	9b61fb32-83bf-5fe4-a871-9d8ba93db497	mini-4525f90cdc32523a352da958159cfb22.bam	DO52140	SP135397	Normal - solid tissue	SA570862	AWS - Virginia,Collaboratory - Toronto	PAEN-IT	PCAWG			BAM	1.37941756E8
controlled	FI810069	f5741e0a-6a67-517a-bbb6-620e7a8ed70a	mini-dacc6ab51f3a76f89bd3a49656ad3103.bam	DO52128	SP135321	Normal - solid tissue	SA570844	AWS - Virginia,Collaboratory - Toronto	PAEN-IT	PCAWG			BAM	1.11645843E8
controlled	FI810015	bbb3ec3f-00c7-51e4-9997-59aa57e4be01	mini-3ff7118f1c972cfe3a857890e45b24ff.bam	DO34336	SP75298	Normal - solid tissue	SA410166	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	1.52192334E8
controlled	FI810043	9be70fff-df25-5ff3-81b4-24fc2da50eab	mini-7ca360813d0fb64c0f207e673283ff58.bam	DO49135	SP107946	Normal - solid tissue	SA518694	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	2.10475044E8
controlled	FI41004	e4b3b511-e46d-511d-aadb-d5c82b4412eb	06b5342d50479ca518863af25273532d.bam	DO36151	SP79804	Normal - blood derived	SA414292	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	1.36109411921E11
controlled	FI6095	b4f8d104-4de4-5ceb-aee0-08f599351f00	6e7e2e09c1b59afdda8266a5d2706de2.bam	DO46827	SP102723	Normal - blood derived	SA507137	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	RECA-EU	PCAWG			BAM	4.15778815676E11
controlled	FI810981	333696ef-b629-52e0-89a1-23cbe539b0c4	mini-14f89baf0ffda6131e330f41c1fc1ee6.bam	DO33544	SP71950	Primary tumour - solid tissue	SA411401	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	3.43017054E8
controlled	FI810921	065a9f11-deb4-5118-9cdf-78538f65d541	mini-a551d4dcf6940ba739644b3612eec8a9.bam	DO48691	SP107028	Primary tumour - solid tissue	SA515276	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	4.05474735E8
controlled	FI810907	f8804a44-8f5a-5099-bcff-fceb9976c334	mini-e507a4f71f6a698183b4f3ddd0b7fcd1.bam	DO48684	SP107016	Normal - blood derived	SA515251	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	3.14761374E8
controlled	FI810885	0629b308-906a-5f3c-8fa9-f76b76b08ff6	mini-0314062731eb1e6a04511f3d4ca2a64c.bam	DO45237	SP99197	Primary tumour - solid tissue	SA501476	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	8.78872541E8
controlled	FI810887	3107f235-2c8a-5e88-bcee-720081a17502	mini-edac08a3e7d41a61142e09f1c6f459bf.bam	DO45239	SP99199	Normal - blood derived	SA501479	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	2.68783888E8
controlled	FI810873	3ba53743-179b-5987-a875-5f352c6dca8f	mini-fe2d3a95275124711d5f185d87e2b6d3.bam	DO23532	SP50145	Primary tumour - solid tissue	SA270428	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	8.41763057E8
controlled	FI810809	e894b756-30bd-5266-ab9a-d4ae0ad8e424	mini-83d303323ab924037142e09017d1c2e4.bam	DO23522	SP50125	Primary tumour - solid tissue	SA270408	Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.773308026E9
controlled	FI350128	937e4c40-fe8b-507d-9258-f02777d5f93a	85df9b8f54db020e20317e55e30a4b30.bam	DO50448	SP110941	Normal - blood derived	SA528913	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	1.06394110449E11
controlled	FI810813	327ec60e-89c1-5343-89cd-e7ca05e64cf4	mini-725a52a351e9173a47bb31c79116831e.bam	DO45169	SP99061	Primary tumour - solid tissue	SA501591	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	7.38989123E8
controlled	FI810831	c5db45a4-e38c-51a5-b660-a8b8e2db1e7d	mini-55768da259193328f2b4cd7ea8f307f4.bam	DO45225	SP99171	Normal - blood derived	SA501447	Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	2.49025942E8
controlled	FI810789	6c8e8f3e-202a-539b-8de9-df1c6e3104a5	mini-2025874445ecc32ec9ebeb9ff1cc0163.bam	DO45209	SP99141	Primary tumour - solid tissue	SA501651	Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	8.03597894E8
controlled	FI810737	012e8999-071a-5698-956e-22994ec7d467	mini-83cbebb6565258efee389fedb013cdfb.bam	DO45185	SP99093	Primary tumour - solid tissue	SA501623	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	3.26801636E8
controlled	FI810691	b00570cf-8c99-5f24-b895-ec7da0440c07	mini-2b2e4ed310e5215e33793f7c4dc8d037.bam	DO45157	SP99037	Primary tumour - solid tissue	SA501567	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	3.80758474E8
controlled	FI810697	e17412a2-1d6e-5084-a1cd-6f0ae677fc72	mini-eed0c813cfcdb2497f2c294048fbfce8.bam	DO45167	SP99055	Normal - blood derived	SA501585	Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	2.37445335E8
controlled	FI810699	034dcd06-0b06-5d23-8ddb-0e3597895317	mini-a961971d7183183270de63991366be94.bam	DO45167	SP99057	Primary tumour - solid tissue	SA501587	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	3.65450253E8
controlled	FI810645	db212fee-3f0e-5540-813c-06d6802a9982	mini-bed97cad91208275214a61cf6ca9d9bc.bam	DO45155	SP99031	Normal - blood derived	SA501561	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	2.88237894E8
controlled	FI810621	b3b8270d-a864-5808-8b2e-6c596d68304e	mini-cc646d0ab0bf5abedaf427f81a437d84.bam	DO45097	SP98911	Normal - blood derived	SA501450	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	2.22626506E8
controlled	FI810627	c5eb1e19-9111-51f7-8248-114f7ebbc23b	mini-fdf8475123206d1f4d9bebef522b3e60.bam	DO45133	SP98985	Primary tumour - solid tissue	SA501517	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	6.17330297E8
controlled	FI810581	a2b7da23-8d6a-5db4-8afc-cfdceaa5f90c	mini-9a0051f3efd9042e12512b3472c56671.bam	DO45091	SP98895	Normal - blood derived	SA501425	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	3.96717067E8
controlled	FI810563	ff1e139d-a862-564f-b773-5ff932273cfe	mini-25e3efa2906508d75cd4e7b5d1ef87e9.bam	DO45093	SP98899	Normal - blood derived	SA501433	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	2.18697576E8
controlled	FI810557	c258aa82-a96c-5269-ab3b-b8cbcb697010	mini-fccb1b95fb0ace4b13282e0d8391f427.bam	DO45099	SP98915	Primary tumour - solid tissue	SA501456	AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	4.33432727E8
controlled	FI810499	7980f097-ee9e-5db5-81e4-83814e252646	mini-c33813ec9c2d8575cf2d93824c9fef5e.bam	DO46980	SP103229	Normal - blood derived	SA507560	AWS - Virginia,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	2.20216659E8
controlled	FI810411	e6780aaf-ff11-51e7-b72d-b2f592e39a4a	mini-443a7a6ab964e41c011cc9a303bc086c.bam	DO47116	SP103579	Normal - blood derived	SA507355	Collaboratory - Toronto,AWS - Virginia	RECA-EU	PCAWG			BAM	2.60587934E8
controlled	FI810399	7ec3106d-fd38-5144-8d60-1cb69afda542	mini-3e0c8b95f490893f0f8751689c69ef8d.bam	DO46945	SP103112	Normal - blood derived	SA507472	AWS - Virginia,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	2.40577752E8
controlled	FI810331	294cdf28-8f6d-58d3-b5e6-711d9d134848	mini-58a21a5b49fa63c2c1a3eed59fb345f9.bam	DO46873	SP102893	Normal - blood derived	SA507311	Collaboratory - Toronto,AWS - Virginia	RECA-EU	PCAWG			BAM	2.08275478E8
controlled	FI810361	77f04550-bfbd-5b7e-b011-db4754947cb8	mini-04cff53effc961b358a2e3d6bd00dd31.bam	DO46897	SP102957	Primary tumour - solid tissue	SA507357	AWS - Virginia,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	4.76476254E8
controlled	FI15633	62574f14-77a9-503e-9801-7e9f77349b00	9d8572e851cbb590b92c621b96d17739.bam	DO10813	SP23447	Primary tumour - solid tissue	SA130909	Collaboratory - Toronto,EGA - Hinxton	EOPC-DE	PCAWG			BAM	8.579779462E10
controlled	FI40843	87b92e6b-2edc-5228-9889-058f54545770	f8925893bb64c283b026cdeef9a83526.bam	DO45233	SP99187	Normal - blood derived	SA501463	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.29222236968E11
controlled	FI29946	805267a2-e545-5e43-9df7-e2a77dad87c1	053774f2c266ca0ceb8d1710e069cf39.bam	DO27825	SP59394	Normal - bone marrow	SA321009	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.26871528691E11
controlled	FI15218	8695d3d1-5ba8-550c-9710-0318ba75aa27	55ddac377438c15e33eb205a44a8baef.bam	DO48743	SP107123	Primary tumour - solid tissue	SA515427	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.33001034027E11
controlled	FI40252	8fb77a13-45d6-54b7-ad1a-e8539ca32022	0788815fef6fd515909cf041eb435645.bam	DO51090	SP112867	Primary tumour - solid tissue	SA530575	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	2.27840088579E11
controlled	FI15276	5632b71e-3073-5ddd-acf4-6f6011ca7ffe	976ccfff991d3a494adcdc807b954f56.bam	DO218089	SP135207	Normal - tissue adjacent to primary	SA544629	EGA - Hinxton,Collaboratory - Toronto	GACA-CN	PCAWG			BAM	1.14411825154E11
controlled	FI29564	4f98968e-93d7-5907-9784-45289859a7ff	4883826fb22d83957f81c6216339e8c8.bam	DO52742	SP116846	Primary tumour - blood derived (peripheral blood)	SA542241	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	CMDI-UK	PCAWG			BAM	1.61408875693E11
controlled	FI15199	2a68bbb0-c8db-5bba-90fe-24d7eb82dc62	184dc5949a819b3fed7ed18a0379e366.bam	DO48757	SP107144	Normal - blood derived	SA515452	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	9.4601615035E10
controlled	FI7733	968057a4-4acc-5ee1-b3ee-2053e3a64e4c	1cfa61d29b0831cf577f74612f31d63f.bam	DO46885	SP102925	Normal - blood derived	SA507335	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	1.78197634963E11
controlled	FI29017	c023d512-59d7-50b2-8c4b-9351eb7ce007	c5af1a503cb477f0e2ac58f94495cb07.bam	DO46881	SP102917	Normal - blood derived	SA507329	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	1.55016972672E11
controlled	FI7565	1c13d942-f2a7-5b48-bf7e-60944fa9ae42	c67339adbcf9f7bb7b137f8b963e915c.bam	DO52151	SP135453	Normal - solid tissue	SA570894	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PAEN-IT	PCAWG			BAM	1.14154151889E11
controlled	FI7019	de673308-eb06-5ade-8a7f-bcbc35abd482	27d9d8dda909f53568e397734e3a8385.bam	DO45113	SP98943	Normal - blood derived	SA501478	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	8.2090979592E10
controlled	FI7058	f671d974-b283-5aa7-862d-f8ce83275944	c778351fca20f94e49162488bab72458.bam	DO46354	SP101580	Primary tumour - solid tissue	SA505516	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	OV-AU	PCAWG			BAM	1.58530952127E11
controlled	FI18709	37aef071-34b6-5d8f-9e8f-ae26934bfbf6	bbfd80b3f0ca4234103517572c8a9857.bam	DO220851	SP124491	Normal - blood derived	SA557191	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	MELA-AU	PCAWG			BAM	1.03193985622E11
controlled	FI18444	bc5b20d2-6140-559c-8984-5c2ad0a6c09b	54d4cde669620c31f9585b5eb0e224eb.bam	DO50806	SP112193	Normal - blood derived	SA529754	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	8.7175103925E10
controlled	FI18464	d549ed35-405e-5a4e-a2af-26f328c3fc8a	fc10d3fb226753ce5eeb7b7d1eb701c0.bam	DO52662	SP116637	Normal - blood derived	SA542042	Collaboratory - Toronto,EGA - Hinxton	MALY-DE	PCAWG			BAM	9.319032079E10
controlled	FI18392	966b2c06-06b2-5cf8-ac14-8647a682aaab	1505a1e784d49bc0ee8de67354aa76cf.bam	DO52751	SP116879	Normal - blood derived	SA542262	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	CMDI-UK	PCAWG			BAM	1.19277923237E11
controlled	FI43311	b2d2601e-e73d-586b-8ef1-cba156697c36	69877d2815424646165b28ae71d264e6.bam	DO51134	SP112955	Primary tumour - solid tissue	SA530606	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	2.10086289487E11
controlled	FI18281	d4a4bd38-5f52-5cda-b442-f9f380e11421	adba55e0b0db2191b265218959822468.bam	DO35082	SP117323	Primary tumour - other	SA533741	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.43579473531E11
controlled	FI18597	dd9e31a7-9c9b-56bf-838b-3f28abb9c594	291a49874413c480aca1ee55c089a192.bam	DO6398	SP96851	Normal - blood derived	SA86365	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	8.198540452E10
controlled	FI8308	df7b0a6b-c70d-589d-820c-50150b9dd7b5	72974903d64f4205d516d9b6486ded22.bam	DO217908	SP118225	Normal - blood derived	SA544450	EGA - Hinxton,Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	1.1109188432E11
controlled	FI8329	6ef042f6-502d-50bd-841f-170e90fc90e2	de4ae3aafa611d067df91b07bdd432a6.bam	DO27795	SP59336	Primary tumour - lymph node	SA320920	Collaboratory - Toronto,EGA - Hinxton	MALY-DE	PCAWG			BAM	8.668495128E10
controlled	FI807410	380087c1-cd45-5b59-9147-bdfbae18489b	mini-b49fd0dacd0edd859b95824cf7ff6744.bam	DO51132	SP112950	Normal - blood derived	SA530600	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	1.50965112E8
controlled	FI807376	a608b94c-b511-55b6-b3ef-8c7c5c9a76c8	mini-b5fd66fac614f240655b977fb2cb0b68.bam	DO51119	SP112924	Normal - blood derived	SA530549	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	1.025686462E9
controlled	FI807382	ed3c8dba-edbf-54f6-b528-aa1dd5fa5fdb	mini-7b32ba8e4ee40a02572d78a63a105a56.bam	DO51145	SP112977	Primary tumour - solid tissue	SA530628	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	8.01709623E8
controlled	FI807390	4cf9f53b-4619-51fe-b398-caf19b0a488e	mini-38b1b5e10b19c2d9ba3e2306d4b415f1.bam	DO46795	SP102647	Primary tumour - solid tissue	SA506725	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	3.70449481E8
controlled	FI807338	478cfc7c-044c-570f-a0f5-b0ec4ba76ef4	mini-5182cc1f09a95ce949befeade56b826c.bam	DO51102	SP112891	Primary tumour - solid tissue	SA530485	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	1.31367031E9
controlled	FI807312	daf13c68-f24c-567e-9ebf-324257cebed9	mini-45e28dcb1204b71dda84c387c0c62c24.bam	DO51154	SP112994	Normal - blood derived	SA530645	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	2.94905365E8
controlled	FI23631	bfe99157-129e-5ab0-987b-9004444785b7	63963e90566ec9613411817120040355.bam	DO218223	SP135428	Normal - tissue adjacent to primary	SA544794	EGA - Hinxton,Collaboratory - Toronto	GACA-CN	PCAWG			BAM	1.00200037243E11
controlled	FI807292	4f38bf42-1648-572c-9d12-588f2765873e	mini-d8c2cd9b896ce6d8b046c3934f701912.bam	DO51078	SP112842	Normal - blood derived	SA530523	Collaboratory - Toronto,AWS - Virginia	PRAD-CA	PCAWG			BAM	1.325230733E9
controlled	FI807260	9f94d63a-eb03-5c7a-aee5-06b5ee101907	mini-6967e29f5448993347b318cc935627eb.bam	DO51152	SP112990	Normal - blood derived	SA530641	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	2.10164219E8
controlled	FI807278	428d84b7-606c-5bd5-9c0a-72bc9baba706	mini-b10e5204e1d750bb103a06135e4275d5.bam	DO51072	SP112831	Primary tumour - solid tissue	SA530502	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	4.98170523E8
controlled	FI807174	fd1c7438-6b16-5232-8f8a-1b8f366beb6b	mini-d4310a5653b87d993f99f8edb2b1ead2.bam	DO51120	SP112927	Primary tumour - solid tissue	SA530553	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	6.39846955E8
controlled	FI807120	e0d8cc49-7116-5179-b5b1-6f0c7d1076f0	mini-29a7de80274515a883341d53db1fbcc0.bam	DO51094	SP112875	Primary tumour - solid tissue	SA530591	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	1.498920783E9
controlled	FI807152	cd54661b-bb94-5a8c-9aa8-e9ec3cfee19f	mini-4c833b2b01c98b4f16d85b000f8d5055.bam	DO51138	SP112963	Primary tumour - solid tissue	SA530614	Collaboratory - Toronto,AWS - Virginia	PRAD-CA	PCAWG			BAM	7.54516231E8
controlled	FI807150	9a4434f0-0279-59d8-9f77-0e5d807dc0ae	mini-58aebb6d435937c9167d100e58545d80.bam	DO51123	SP112933	Primary tumour - solid tissue	SA530566	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	4.04087341E8
